Date,Hour,TotalCheckouts
2010-04-04,9,48
2010-04-04,10,21
2010-04-04,11,12
2010-04-04,12,199
2010-04-04,13,1455
2010-04-04,14,1556
2010-04-04,15,1679
2010-04-04,16,1833
2010-04-04,17,273
2010-04-04,18,4
2010-04-04,22,4
2010-04-05,5,7
2010-04-05,8,71
2010-04-05,9,113
2010-04-05,10,982
2010-04-05,11,1794
2010-04-05,12,1697
2010-04-05,13,3189
2010-04-05,14,4101
2010-04-05,15,4246
2010-04-05,16,4581
2010-04-05,17,4396
2010-04-05,18,3464
2010-04-05,19,3191
2010-04-05,20,25
2010-04-05,23,4
2010-04-06,8,4
2010-04-06,9,218
2010-04-06,10,1233
2010-04-06,11,1742
2010-04-06,12,1812
2010-04-06,13,3235
2010-04-06,14,3862
2010-04-06,15,3555
2010-04-06,16,4515
2010-04-06,17,4208
2010-04-06,18,3513
2010-04-06,19,3140
2010-04-06,20,36
2010-04-06,23,2
2010-04-07,8,19
2010-04-07,9,173
2010-04-07,10,1327
2010-04-07,11,2992
2010-04-07,12,3163
2010-04-07,13,2894
2010-04-07,14,3113
2010-04-07,15,2959
2010-04-07,16,3548
2010-04-07,17,4039
2010-04-07,18,2108
2010-04-07,19,1778
2010-04-07,20,5
2010-04-08,7,51
2010-04-08,8,188
2010-04-08,9,38
2010-04-08,10,1048
2010-04-08,11,2515
2010-04-08,12,2338
2010-04-08,13,2411
2010-04-08,14,2616
2010-04-08,15,3053
2010-04-08,16,3586
2010-04-08,17,4494
2010-04-08,18,1898
2010-04-08,19,1697
2010-04-08,20,13
2010-04-08,23,1
2010-04-09,6,1
2010-04-09,8,15
2010-04-09,9,121
2010-04-09,10,1267
2010-04-09,11,1652
2010-04-09,12,1700
2010-04-09,13,1982
2010-04-09,14,1999
2010-04-09,15,2133
2010-04-09,16,2374
2010-04-09,17,2937
2010-04-09,18,42
2010-04-09,23,2
2010-04-10,8,5
2010-04-10,9,20
2010-04-10,10,1196
2010-04-10,11,3353
2010-04-10,12,3733
2010-04-10,13,3786
2010-04-10,14,4216
2010-04-10,15,4263
2010-04-10,16,4345
2010-04-10,17,4377
2010-04-10,18,80
2010-04-10,20,4
2010-04-10,22,1
2010-04-11,9,7
2010-04-11,10,5
2010-04-11,11,13
2010-04-11,12,329
2010-04-11,13,2319
2010-04-11,14,2505
2010-04-11,15,2391
2010-04-11,16,3064
2010-04-11,17,380
2010-04-11,18,3
2010-04-11,22,4
2010-04-11,23,4
2010-04-12,8,124
2010-04-12,9,94
2010-04-12,10,1232
2010-04-12,11,1502
2010-04-12,12,1629
2010-04-12,13,3076
2010-04-12,14,3574
2010-04-12,15,3903
2010-04-12,16,4606
2010-04-12,17,4571
2010-04-12,18,3648
2010-04-12,19,3435
2010-04-12,20,22
2010-04-13,8,216
2010-04-13,9,111
2010-04-13,10,1275
2010-04-13,11,1572
2010-04-13,12,1587
2010-04-13,13,3072
2010-04-13,14,3261
2010-04-13,15,3498
2010-04-13,16,3753
2010-04-13,17,4104
2010-04-13,18,3498
2010-04-13,19,3028
2010-04-13,20,10
2010-04-14,7,4
2010-04-14,8,27
2010-04-14,9,94
2010-04-14,10,1210
2010-04-14,11,2327
2010-04-14,12,2548
2010-04-14,13,2482
2010-04-14,14,2790
2010-04-14,15,2856
2010-04-14,16,3364
2010-04-14,17,3549
2010-04-14,18,1883
2010-04-14,19,1860
2010-04-14,20,22
2010-04-15,8,142
2010-04-15,9,52
2010-04-15,10,1004
2010-04-15,11,2267
2010-04-15,12,2383
2010-04-15,13,2674
2010-04-15,14,3054
2010-04-15,15,3045
2010-04-15,16,3439
2010-04-15,17,3965
2010-04-15,18,1702
2010-04-15,19,1831
2010-04-15,20,6
2010-04-16,7,2
2010-04-16,8,25
2010-04-16,9,71
2010-04-16,10,1225
2010-04-16,11,1614
2010-04-16,12,1683
2010-04-16,13,1779
2010-04-16,14,1690
2010-04-16,15,1828
2010-04-16,16,2294
2010-04-16,17,2686
2010-04-16,18,95
2010-04-16,22,4
2010-04-17,9,17
2010-04-17,10,1212
2010-04-17,11,3513
2010-04-17,12,3505
2010-04-17,13,3963
2010-04-17,14,4266
2010-04-17,15,4556
2010-04-17,16,4663
2010-04-17,17,4423
2010-04-17,18,50
2010-04-17,23,4
2010-04-18,8,3
2010-04-18,9,14
2010-04-18,10,13
2010-04-18,11,16
2010-04-18,12,191
2010-04-18,13,2317
2010-04-18,14,2232
2010-04-18,15,2208
2010-04-18,16,2881
2010-04-18,17,392
2010-04-18,22,2
2010-04-19,8,121
2010-04-19,9,34
2010-04-19,10,1242
2010-04-19,11,1585
2010-04-19,12,1481
2010-04-19,13,3102
2010-04-19,14,3507
2010-04-19,15,3643
2010-04-19,16,4313
2010-04-19,17,4710
2010-04-19,18,3389
2010-04-19,19,3266
2010-04-19,20,55
2010-04-20,6,4
2010-04-20,7,65
2010-04-20,8,69
2010-04-20,9,60
2010-04-20,10,1094
2010-04-20,11,1813
2010-04-20,12,1616
2010-04-20,13,3426
2010-04-20,14,3200
2010-04-20,15,3597
2010-04-20,16,4083
2010-04-20,17,4171
2010-04-20,18,3117
2010-04-20,19,2802
2010-04-20,20,18
2010-04-20,23,5
2010-04-21,8,521
2010-04-21,9,75
2010-04-21,10,1188
2010-04-21,11,2496
2010-04-21,12,2335
2010-04-21,13,2440
2010-04-21,14,2685
2010-04-21,15,3355
2010-04-21,16,4077
2010-04-21,17,4330
2010-04-21,18,2084
2010-04-21,19,2093
2010-04-21,20,34
2010-04-21,23,4
2010-04-22,8,167
2010-04-22,9,133
2010-04-22,10,1320
2010-04-22,11,2503
2010-04-22,12,2345
2010-04-22,13,2728
2010-04-22,14,2848
2010-04-22,15,2997
2010-04-22,16,3452
2010-04-22,17,3883
2010-04-22,18,1752
2010-04-22,19,1928
2010-04-22,20,31
2010-04-23,6,5
2010-04-23,7,15
2010-04-23,8,18
2010-04-23,9,50
2010-04-23,10,1201
2010-04-23,11,1668
2010-04-23,12,1775
2010-04-23,13,1851
2010-04-23,14,1817
2010-04-23,15,1908
2010-04-23,16,2818
2010-04-23,17,3141
2010-04-23,18,46
2010-04-24,8,2
2010-04-24,9,8
2010-04-24,10,1246
2010-04-24,11,3904
2010-04-24,12,4368
2010-04-24,13,4280
2010-04-24,14,4283
2010-04-24,15,4108
2010-04-24,16,4345
2010-04-24,17,4244
2010-04-24,18,33
2010-04-25,8,2
2010-04-25,9,6
2010-04-25,11,15
2010-04-25,12,373
2010-04-25,13,2067
2010-04-25,14,2528
2010-04-25,15,2644
2010-04-25,16,2926
2010-04-25,17,415
2010-04-25,18,2
2010-04-25,23,4
2010-04-26,8,345
2010-04-26,9,188
2010-04-26,10,1158
2010-04-26,11,1661
2010-04-26,12,1740
2010-04-26,13,3340
2010-04-26,14,3088
2010-04-26,15,4134
2010-04-26,16,4508
2010-04-26,17,4243
2010-04-26,18,3163
2010-04-26,19,2876
2010-04-26,20,19
2010-04-27,8,81
2010-04-27,9,54
2010-04-27,10,1143
2010-04-27,11,1466
2010-04-27,12,1462
2010-04-27,13,2960
2010-04-27,14,3123
2010-04-27,15,3698
2010-04-27,16,4025
2010-04-27,17,4445
2010-04-27,18,3397
2010-04-27,19,2925
2010-04-27,20,44
2010-04-28,8,188
2010-04-28,9,90
2010-04-28,10,1221
2010-04-28,11,2520
2010-04-28,12,2478
2010-04-28,13,2544
2010-04-28,14,2799
2010-04-28,15,3284
2010-04-28,16,3522
2010-04-28,17,4267
2010-04-28,18,1851
2010-04-28,19,1907
2010-04-28,20,8
2010-04-29,7,9
2010-04-29,8,79
2010-04-29,9,73
2010-04-29,10,1238
2010-04-29,11,2326
2010-04-29,12,2392
2010-04-29,13,2577
2010-04-29,14,2235
2010-04-29,15,2827
2010-04-29,16,3416
2010-04-29,17,3766
2010-04-29,18,1680
2010-04-29,19,1652
2010-04-29,20,7
2010-04-30,5,2
2010-04-30,6,5
2010-04-30,8,5
2010-04-30,9,20
2010-04-30,10,995
2010-04-30,11,1584
2010-04-30,12,1409
2010-04-30,13,1554
2010-04-30,14,1842
2010-04-30,15,2059
2010-04-30,16,2430
2010-04-30,17,2595
2010-04-30,18,15
2010-04-30,22,1
2010-05-01,9,27
2010-05-01,10,1221
2010-05-01,11,3066
2010-05-01,12,3682
2010-05-01,13,3587
2010-05-01,14,3832
2010-05-01,15,4350
2010-05-01,16,4133
2010-05-01,17,4355
2010-05-01,18,24
2010-05-01,23,5
2010-05-02,9,9
2010-05-02,10,11
2010-05-02,11,8
2010-05-02,12,232
2010-05-02,13,2365
2010-05-02,14,2420
2010-05-02,15,2455
2010-05-02,16,3142
2010-05-02,17,505
2010-05-02,21,1
2010-05-03,7,2
2010-05-03,8,126
2010-05-03,9,85
2010-05-03,10,948
2010-05-03,11,1563
2010-05-03,12,1812
2010-05-03,13,2990
2010-05-03,14,3345
2010-05-03,15,3898
2010-05-03,16,4113
2010-05-03,17,4220
2010-05-03,18,3578
2010-05-03,19,3105
2010-05-03,20,37
2010-05-04,8,35
2010-05-04,9,260
2010-05-04,10,1190
2010-05-04,11,1548
2010-05-04,12,1469
2010-05-04,13,2854
2010-05-04,14,3296
2010-05-04,15,3360
2010-05-04,16,3900
2010-05-04,17,4067
2010-05-04,18,3233
2010-05-04,19,3006
2010-05-04,20,17
2010-05-05,7,26
2010-05-05,8,100
2010-05-05,9,50
2010-05-05,10,1301
2010-05-05,11,2474
2010-05-05,12,2510
2010-05-05,13,2254
2010-05-05,14,2624
2010-05-05,15,3388
2010-05-05,16,3908
2010-05-05,17,4105
2010-05-05,18,1971
2010-05-05,19,1908
2010-05-05,20,55
2010-05-05,23,3
2010-05-06,7,4
2010-05-06,8,124
2010-05-06,9,117
2010-05-06,10,1053
2010-05-06,11,2382
2010-05-06,12,2291
2010-05-06,13,2467
2010-05-06,14,2490
2010-05-06,15,2696
2010-05-06,16,3462
2010-05-06,17,3667
2010-05-06,18,1754
2010-05-06,19,1602
2010-05-06,20,24
2010-05-07,6,5
2010-05-07,7,1
2010-05-07,8,26
2010-05-07,9,82
2010-05-07,10,1165
2010-05-07,11,1387
2010-05-07,12,1473
2010-05-07,13,1588
2010-05-07,14,1713
2010-05-07,15,1937
2010-05-07,16,2374
2010-05-07,17,2686
2010-05-07,18,38
2010-05-07,22,6
2010-05-08,8,5
2010-05-08,9,15
2010-05-08,10,1293
2010-05-08,11,2942
2010-05-08,12,3224
2010-05-08,13,3362
2010-05-08,14,3422
2010-05-08,15,3829
2010-05-08,16,3511
2010-05-08,17,3900
2010-05-08,18,25
2010-05-08,23,3
2010-05-09,8,6
2010-05-09,9,3
2010-05-09,10,16
2010-05-09,11,27
2010-05-09,12,190
2010-05-09,13,1889
2010-05-09,14,1989
2010-05-09,15,1833
2010-05-09,16,2202
2010-05-09,17,360
2010-05-09,23,3
2010-05-10,6,1
2010-05-10,8,277
2010-05-10,9,318
2010-05-10,10,1220
2010-05-10,11,1563
2010-05-10,12,1754
2010-05-10,13,3278
2010-05-10,14,3388
2010-05-10,15,3981
2010-05-10,16,4859
2010-05-10,17,5249
2010-05-10,18,3743
2010-05-10,19,3544
2010-05-10,20,17
2010-05-11,8,113
2010-05-11,9,176
2010-05-11,10,1301
2010-05-11,11,1391
2010-05-11,12,1580
2010-05-11,13,2678
2010-05-11,14,3022
2010-05-11,15,3278
2010-05-11,16,3751
2010-05-11,17,3865
2010-05-11,18,3106
2010-05-11,19,3306
2010-05-11,20,20
2010-05-12,7,26
2010-05-12,8,53
2010-05-12,9,55
2010-05-12,10,1145
2010-05-12,11,2393
2010-05-12,12,2349
2010-05-12,13,2370
2010-05-12,14,2694
2010-05-12,15,3043
2010-05-12,16,3374
2010-05-12,17,3847
2010-05-12,18,1893
2010-05-12,19,2116
2010-05-12,20,4
2010-05-13,7,1
2010-05-13,8,195
2010-05-13,9,24
2010-05-13,10,1229
2010-05-13,11,2167
2010-05-13,12,2269
2010-05-13,13,2175
2010-05-13,14,2411
2010-05-13,15,3140
2010-05-13,16,3033
2010-05-13,17,3612
2010-05-13,18,1628
2010-05-13,19,1483
2010-05-13,20,6
2010-05-13,23,2
2010-05-14,7,6
2010-05-14,8,28
2010-05-14,9,113
2010-05-14,10,992
2010-05-14,11,1502
2010-05-14,12,1564
2010-05-14,13,1477
2010-05-14,14,1673
2010-05-14,15,1754
2010-05-14,16,2499
2010-05-14,17,2711
2010-05-14,18,25
2010-05-15,9,27
2010-05-15,10,1217
2010-05-15,11,3242
2010-05-15,12,3411
2010-05-15,13,3381
2010-05-15,14,3367
2010-05-15,15,3712
2010-05-15,16,3532
2010-05-15,17,3597
2010-05-15,18,31
2010-05-15,21,2
2010-05-15,23,3
2010-05-16,9,7
2010-05-16,10,5
2010-05-16,11,10
2010-05-16,12,264
2010-05-16,13,2503
2010-05-16,14,2483
2010-05-16,15,2502
2010-05-16,16,3031
2010-05-16,17,451
2010-05-17,5,4
2010-05-17,7,9
2010-05-17,8,93
2010-05-17,9,213
2010-05-17,10,1461
2010-05-17,11,1792
2010-05-17,12,2146
2010-05-17,13,2930
2010-05-17,14,3393
2010-05-17,15,3900
2010-05-17,16,4302
2010-05-17,17,4695
2010-05-17,18,3639
2010-05-17,19,3625
2010-05-17,20,50
2010-05-18,8,238
2010-05-18,9,235
2010-05-18,10,1233
2010-05-18,11,1893
2010-05-18,12,1838
2010-05-18,13,3036
2010-05-18,14,3298
2010-05-18,15,3581
2010-05-18,16,4143
2010-05-18,17,4183
2010-05-18,18,3377
2010-05-18,19,3154
2010-05-18,20,36
2010-05-18,23,3
2010-05-19,8,154
2010-05-19,9,111
2010-05-19,10,1266
2010-05-19,11,2623
2010-05-19,12,2340
2010-05-19,13,2968
2010-05-19,14,2977
2010-05-19,15,3117
2010-05-19,16,3268
2010-05-19,17,3581
2010-05-19,18,1726
2010-05-19,19,1868
2010-05-19,20,30
2010-05-20,8,171
2010-05-20,9,73
2010-05-20,10,1128
2010-05-20,11,2499
2010-05-20,12,2526
2010-05-20,13,2590
2010-05-20,14,2941
2010-05-20,15,3294
2010-05-20,16,3764
2010-05-20,17,4709
2010-05-20,18,1946
2010-05-20,19,1873
2010-05-20,20,37
2010-05-21,8,24
2010-05-21,9,191
2010-05-21,10,1174
2010-05-21,11,1754
2010-05-21,12,1711
2010-05-21,13,1765
2010-05-21,14,1760
2010-05-21,15,2449
2010-05-21,16,2633
2010-05-21,17,2917
2010-05-21,18,32
2010-05-21,21,4
2010-05-21,23,2
2010-05-22,8,1
2010-05-22,9,14
2010-05-22,10,1214
2010-05-22,11,3445
2010-05-22,12,3996
2010-05-22,13,3755
2010-05-22,14,4139
2010-05-22,15,4042
2010-05-22,16,4302
2010-05-22,17,4067
2010-05-22,18,77
2010-05-22,23,1
2010-05-23,8,2
2010-05-23,9,1
2010-05-23,10,3
2010-05-23,11,13
2010-05-23,12,223
2010-05-23,13,2621
2010-05-23,14,2710
2010-05-23,15,2954
2010-05-23,16,3337
2010-05-23,17,482
2010-05-23,18,61
2010-05-23,23,5
2010-05-24,7,1
2010-05-24,8,43
2010-05-24,9,61
2010-05-24,10,1174
2010-05-24,11,1549
2010-05-24,12,1972
2010-05-24,13,3185
2010-05-24,14,3320
2010-05-24,15,3852
2010-05-24,16,4335
2010-05-24,17,4536
2010-05-24,18,3444
2010-05-24,19,3365
2010-05-24,20,14
2010-05-24,21,1
2010-05-24,22,1
2010-05-25,8,63
2010-05-25,9,182
2010-05-25,10,1236
2010-05-25,11,1282
2010-05-25,12,1790
2010-05-25,13,2824
2010-05-25,14,2977
2010-05-25,15,3250
2010-05-25,16,3771
2010-05-25,17,3882
2010-05-25,18,3178
2010-05-25,19,3039
2010-05-25,20,20
2010-05-25,23,6
2010-05-26,7,17
2010-05-26,8,258
2010-05-26,9,76
2010-05-26,10,1085
2010-05-26,11,2077
2010-05-26,12,2628
2010-05-26,13,2438
2010-05-26,14,2894
2010-05-26,15,3356
2010-05-26,16,3702
2010-05-26,17,4053
2010-05-26,18,2028
2010-05-26,19,2064
2010-05-26,20,24
2010-05-26,23,5
2010-05-27,8,158
2010-05-27,9,165
2010-05-27,10,1194
2010-05-27,11,2587
2010-05-27,12,2543
2010-05-27,13,2671
2010-05-27,14,2999
2010-05-27,15,3389
2010-05-27,16,3837
2010-05-27,17,4252
2010-05-27,18,1968
2010-05-27,19,1813
2010-05-27,20,4
2010-05-27,21,1
2010-05-27,23,1
2010-05-28,8,32
2010-05-28,9,88
2010-05-28,10,1313
2010-05-28,11,1725
2010-05-28,12,1711
2010-05-28,13,1993
2010-05-28,14,2182
2010-05-28,15,2382
2010-05-28,16,3018
2010-05-28,17,3095
2010-05-28,18,91
2010-05-28,22,2
2010-05-29,9,10
2010-05-29,10,1314
2010-05-29,11,3671
2010-05-29,12,3939
2010-05-29,13,4334
2010-05-29,14,4526
2010-05-29,15,4649
2010-05-29,16,4664
2010-05-29,17,4256
2010-05-29,18,27
2010-05-29,23,3
2010-05-30,9,6
2010-05-30,10,6
2010-05-30,11,6
2010-05-30,12,295
2010-05-30,13,2514
2010-05-30,14,2479
2010-05-30,15,2359
2010-05-30,16,3008
2010-05-30,17,495
2010-05-30,18,23
2010-05-30,19,4
2010-05-30,20,2
2010-06-01,8,17
2010-06-01,9,360
2010-06-01,10,1275
2010-06-01,11,1779
2010-06-01,12,2056
2010-06-01,13,3524
2010-06-01,14,3700
2010-06-01,15,4135
2010-06-01,16,4838
2010-06-01,17,4796
2010-06-01,18,3837
2010-06-01,19,3803
2010-06-01,20,16
2010-06-01,23,1
2010-06-02,8,85
2010-06-02,9,112
2010-06-02,10,1485
2010-06-02,11,2715
2010-06-02,12,2724
2010-06-02,13,2725
2010-06-02,14,3121
2010-06-02,15,3622
2010-06-02,16,3725
2010-06-02,17,4577
2010-06-02,18,2433
2010-06-02,19,1875
2010-06-02,20,32
2010-06-02,23,8
2010-06-03,7,3
2010-06-03,8,56
2010-06-03,9,91
2010-06-03,10,1211
2010-06-03,11,2451
2010-06-03,12,2318
2010-06-03,13,2623
2010-06-03,14,2567
2010-06-03,15,3362
2010-06-03,16,3390
2010-06-03,17,4147
2010-06-03,18,1898
2010-06-03,19,1576
2010-06-03,20,15
2010-06-04,8,22
2010-06-04,9,38
2010-06-04,10,1260
2010-06-04,11,1566
2010-06-04,12,1676
2010-06-04,13,2101
2010-06-04,14,1978
2010-06-04,15,2185
2010-06-04,16,2768
2010-06-04,17,3019
2010-06-04,18,22
2010-06-04,23,1
2010-06-05,8,2
2010-06-05,9,5
2010-06-05,10,1458
2010-06-05,11,3394
2010-06-05,12,3635
2010-06-05,13,4003
2010-06-05,14,3817
2010-06-05,15,3907
2010-06-05,16,3908
2010-06-05,17,4025
2010-06-05,18,35
2010-06-05,21,3
2010-06-05,23,2
2010-06-06,8,5
2010-06-06,9,3
2010-06-06,10,4
2010-06-06,11,2
2010-06-06,12,226
2010-06-06,13,2725
2010-06-06,14,2917
2010-06-06,15,3181
2010-06-06,16,3241
2010-06-06,17,481
2010-06-06,22,4
2010-06-07,7,14
2010-06-07,8,124
2010-06-07,9,111
2010-06-07,10,1166
2010-06-07,11,1466
2010-06-07,12,1781
2010-06-07,13,3276
2010-06-07,14,3579
2010-06-07,15,4094
2010-06-07,16,4356
2010-06-07,17,4846
2010-06-07,18,3570
2010-06-07,19,3462
2010-06-07,20,47
2010-06-08,8,72
2010-06-08,9,134
2010-06-08,10,1447
2010-06-08,11,1465
2010-06-08,12,1502
2010-06-08,13,2844
2010-06-08,14,3033
2010-06-08,15,3330
2010-06-08,16,3626
2010-06-08,17,3851
2010-06-08,18,3138
2010-06-08,19,3023
2010-06-08,20,15
2010-06-09,6,1
2010-06-09,8,106
2010-06-09,9,85
2010-06-09,10,1313
2010-06-09,11,2633
2010-06-09,12,2707
2010-06-09,13,2879
2010-06-09,14,2900
2010-06-09,15,3198
2010-06-09,16,3604
2010-06-09,17,4036
2010-06-09,18,2104
2010-06-09,19,1808
2010-06-09,20,4
2010-06-09,23,1
2010-06-10,8,234
2010-06-10,9,32
2010-06-10,10,1328
2010-06-10,11,2270
2010-06-10,12,2610
2010-06-10,13,2544
2010-06-10,14,2888
2010-06-10,15,3281
2010-06-10,16,3644
2010-06-10,17,4040
2010-06-10,18,1830
2010-06-10,19,1582
2010-06-10,20,14
2010-06-11,8,80
2010-06-11,9,49
2010-06-11,10,1183
2010-06-11,11,1584
2010-06-11,12,1763
2010-06-11,13,1860
2010-06-11,14,1984
2010-06-11,15,2060
2010-06-11,16,2381
2010-06-11,17,3160
2010-06-11,18,92
2010-06-11,19,2
2010-06-11,21,3
2010-06-11,22,1
2010-06-12,8,5
2010-06-12,9,7
2010-06-12,10,1325
2010-06-12,11,3298
2010-06-12,12,2993
2010-06-12,13,3067
2010-06-12,14,3525
2010-06-12,15,3644
2010-06-12,16,3935
2010-06-12,17,3452
2010-06-12,18,24
2010-06-12,23,1
2010-06-13,8,4
2010-06-13,9,48
2010-06-13,10,5
2010-06-13,11,12
2010-06-13,12,229
2010-06-13,13,1797
2010-06-13,14,2337
2010-06-13,15,2370
2010-06-13,16,2996
2010-06-13,17,450
2010-06-13,18,8
2010-06-13,23,1
2010-06-14,8,16
2010-06-14,9,251
2010-06-14,10,1145
2010-06-14,11,1726
2010-06-14,12,1857
2010-06-14,13,2961
2010-06-14,14,3413
2010-06-14,15,3835
2010-06-14,16,4557
2010-06-14,17,4527
2010-06-14,18,3506
2010-06-14,19,3476
2010-06-14,20,49
2010-06-14,23,1
2010-06-15,8,19
2010-06-15,9,86
2010-06-15,10,1335
2010-06-15,11,1972
2010-06-15,12,1750
2010-06-15,13,3114
2010-06-15,14,3524
2010-06-15,15,3736
2010-06-15,16,3868
2010-06-15,17,4336
2010-06-15,18,3107
2010-06-15,19,3312
2010-06-15,20,24
2010-06-15,23,3
2010-06-16,8,246
2010-06-16,9,115
2010-06-16,10,1331
2010-06-16,11,2871
2010-06-16,12,2554
2010-06-16,13,2924
2010-06-16,14,3288
2010-06-16,15,3391
2010-06-16,16,4119
2010-06-16,17,4477
2010-06-16,18,2200
2010-06-16,19,2058
2010-06-16,20,27
2010-06-16,23,5
2010-06-17,8,77
2010-06-17,9,64
2010-06-17,10,1183
2010-06-17,11,2446
2010-06-17,12,2554
2010-06-17,13,2638
2010-06-17,14,2783
2010-06-17,16,3946
2010-06-17,17,4346
2010-06-17,18,2105
2010-06-17,19,1610
2010-06-17,20,32
2010-06-17,22,1
2010-06-17,23,1
2010-06-18,8,36
2010-06-18,9,124
2010-06-18,10,1424
2010-06-18,11,1599
2010-06-18,12,1533
2010-06-18,13,1538
2010-06-18,14,1798
2010-06-18,15,2156
2010-06-18,16,2341
2010-06-18,17,2532
2010-06-18,18,35
2010-06-18,23,3
2010-06-19,9,6
2010-06-19,10,1298
2010-06-19,11,2880
2010-06-19,12,3335
2010-06-19,13,3750
2010-06-19,14,4067
2010-06-19,15,4014
2010-06-19,16,4170
2010-06-19,17,4222
2010-06-19,18,53
2010-06-19,19,1
2010-06-19,23,4
2010-06-20,7,6
2010-06-20,9,3
2010-06-20,10,9
2010-06-20,11,12
2010-06-20,12,284
2010-06-20,13,2187
2010-06-20,14,2425
2010-06-20,15,2606
2010-06-20,16,3172
2010-06-20,17,361
2010-06-20,18,3
2010-06-20,23,5
2010-06-21,8,30
2010-06-21,9,99
2010-06-21,10,1406
2010-06-21,11,1893
2010-06-21,12,1884
2010-06-21,13,3300
2010-06-21,14,3822
2010-06-21,15,4196
2010-06-21,16,4526
2010-06-21,17,4381
2010-06-21,18,3689
2010-06-21,19,3510
2010-06-21,20,78
2010-06-21,23,6
2010-06-22,8,131
2010-06-22,9,134
2010-06-22,10,1234
2010-06-22,11,1429
2010-06-22,12,1784
2010-06-22,13,3007
2010-06-22,14,3099
2010-06-22,15,3644
2010-06-22,16,3955
2010-06-22,17,3745
2010-06-22,18,3225
2010-06-22,19,3356
2010-06-22,20,51
2010-06-22,23,3
2010-06-23,8,149
2010-06-23,9,48
2010-06-23,10,1364
2010-06-23,11,3389
2010-06-23,12,3335
2010-06-23,13,3365
2010-06-23,14,3384
2010-06-23,15,3732
2010-06-23,16,3845
2010-06-23,17,3799
2010-06-23,18,1889
2010-06-23,19,1939
2010-06-23,20,12
2010-06-23,23,4
2010-06-24,7,24
2010-06-24,8,75
2010-06-24,9,42
2010-06-24,10,1427
2010-06-24,11,3007
2010-06-24,12,2776
2010-06-24,13,2818
2010-06-24,14,3406
2010-06-24,15,3328
2010-06-24,16,3432
2010-06-24,17,4068
2010-06-24,18,1580
2010-06-24,19,1750
2010-06-24,20,41
2010-06-24,22,4
2010-06-24,23,1
2010-06-25,8,50
2010-06-25,9,246
2010-06-25,10,1322
2010-06-25,11,2086
2010-06-25,12,2111
2010-06-25,13,1991
2010-06-25,14,2278
2010-06-25,15,2603
2010-06-25,16,2712
2010-06-25,17,3156
2010-06-25,18,66
2010-06-26,9,15
2010-06-26,10,1179
2010-06-26,11,2810
2010-06-26,12,2822
2010-06-26,13,3203
2010-06-26,14,3464
2010-06-26,15,4001
2010-06-26,16,3739
2010-06-26,17,3782
2010-06-26,18,24
2010-06-26,23,3
2010-06-27,8,25
2010-06-27,9,17
2010-06-27,10,3
2010-06-27,11,11
2010-06-27,12,224
2010-06-27,13,2372
2010-06-27,14,2378
2010-06-27,15,2387
2010-06-27,16,2909
2010-06-27,17,427
2010-06-27,18,1
2010-06-27,22,1
2010-06-28,5,4
2010-06-28,6,1
2010-06-28,8,36
2010-06-28,9,50
2010-06-28,10,1345
2010-06-28,11,2100
2010-06-28,12,2068
2010-06-28,13,3463
2010-06-28,14,3927
2010-06-28,15,4059
2010-06-28,16,4652
2010-06-28,17,4301
2010-06-28,18,3643
2010-06-28,19,3579
2010-06-28,20,34
2010-06-28,22,1
2010-06-29,8,20
2010-06-29,9,5
2010-06-29,10,1124
2010-06-29,11,1785
2010-06-29,12,1892
2010-06-29,13,3573
2010-06-29,14,3815
2010-06-29,15,4000
2010-06-29,16,3808
2010-06-29,17,4159
2010-06-29,18,3273
2010-06-29,19,3358
2010-06-29,20,36
2010-06-29,22,1
2010-06-29,23,10
2010-06-30,7,1
2010-06-30,8,43
2010-06-30,9,91
2010-06-30,10,1235
2010-06-30,11,2916
2010-06-30,12,3070
2010-06-30,13,2738
2010-06-30,14,2913
2010-06-30,15,3341
2010-06-30,16,3465
2010-06-30,17,4262
2010-06-30,18,2115
2010-06-30,19,2044
2010-06-30,20,10
2010-06-30,23,5
2010-07-01,7,3
2010-07-01,8,160
2010-07-01,9,177
2010-07-01,10,1245
2010-07-01,11,3027
2010-07-01,12,3129
2010-07-01,13,2901
2010-07-01,14,3694
2010-07-01,15,4100
2010-07-01,16,3989
2010-07-01,17,4655
2010-07-01,18,2060
2010-07-01,19,1895
2010-07-01,20,18
2010-07-01,21,2
2010-07-02,7,31
2010-07-02,8,218
2010-07-02,9,158
2010-07-02,10,1666
2010-07-02,11,2037
2010-07-02,12,1963
2010-07-02,13,1980
2010-07-02,14,2257
2010-07-02,15,2787
2010-07-02,16,2545
2010-07-02,17,3085
2010-07-02,18,79
2010-07-03,8,3
2010-07-03,9,51
2010-07-03,10,1089
2010-07-03,11,3171
2010-07-03,12,3829
2010-07-03,13,3870
2010-07-03,14,4046
2010-07-03,15,3834
2010-07-03,16,3969
2010-07-03,17,3952
2010-07-03,18,71
2010-07-04,12,2
2010-07-04,17,1
2010-07-05,8,70
2010-07-05,9,31
2010-07-05,10,641
2010-07-05,11,1151
2010-07-05,12,1399
2010-07-05,13,2307
2010-07-05,14,2660
2010-07-05,15,2724
2010-07-05,16,2988
2010-07-05,17,2145
2010-07-05,18,1725
2010-07-05,19,1580
2010-07-05,20,6
2010-07-05,23,8
2010-07-06,8,39
2010-07-06,9,51
2010-07-06,10,1421
