Date,Hour,TotalCheckouts
2008-04-02,15,3002
2008-04-02,16,3115
2008-04-02,17,3581
2008-04-02,18,3084
2008-04-02,19,2994
2008-04-02,20,55
2008-04-03,7,2
2008-04-03,8,68
2008-04-03,9,117
2008-04-03,10,1695
2008-04-03,11,2475
2008-04-03,12,2035
2008-04-03,13,2531
2008-04-03,14,2223
2008-04-03,15,2707
2008-04-03,16,3020
2008-04-03,17,3203
2008-04-03,18,2857
2008-04-03,19,2454
2008-04-03,20,38
2008-04-03,23,3
2008-04-04,7,7
2008-04-04,8,41
2008-04-04,9,24
2008-04-04,10,1426
2008-04-04,11,2455
2008-04-04,12,2659
2008-04-04,13,2823
2008-04-04,14,2955
2008-04-04,15,3420
2008-04-04,16,3527
2008-04-04,17,4325
2008-04-04,18,93
2008-04-04,20,10
2008-04-05,8,2
2008-04-05,9,28
2008-04-05,10,2071
2008-04-05,11,3121
2008-04-05,12,3608
2008-04-05,13,3349
2008-04-05,14,3708
2008-04-05,15,3681
2008-04-05,16,3465
2008-04-05,17,3703
2008-04-05,18,89
2008-04-05,20,11
2008-04-05,22,4
2008-04-06,9,1
2008-04-06,10,15
2008-04-06,11,9
2008-04-06,12,1115
2008-04-06,13,1474
2008-04-06,14,1592
2008-04-06,15,1448
2008-04-06,16,1563
2008-04-06,17,453
2008-04-06,18,17
2008-04-07,7,6
2008-04-07,8,171
2008-04-07,9,187
2008-04-07,10,385
2008-04-07,11,488
2008-04-07,12,581
2008-04-07,13,1067
2008-04-07,14,1159
2008-04-07,15,1161
2008-04-07,16,1066
2008-04-07,17,1018
2008-04-07,18,1092
2008-04-07,19,1073
2008-04-08,8,92
2008-04-08,9,152
2008-04-08,10,327
2008-04-08,11,431
2008-04-08,12,650
2008-04-08,13,1220
2008-04-08,14,1110
2008-04-08,15,1137
2008-04-08,16,1125
2008-04-08,17,1035
2008-04-08,18,1226
2008-04-08,19,973
2008-04-08,20,78
2008-04-08,23,1
2008-04-09,6,2
2008-04-09,8,201
2008-04-09,9,86
2008-04-09,10,575
2008-04-09,11,747
2008-04-09,12,850
2008-04-09,13,784
2008-04-09,14,699
2008-04-09,15,720
2008-04-09,16,657
2008-04-09,17,633
2008-04-09,18,610
2008-04-09,19,612
2008-04-09,20,91
2008-04-10,7,3
2008-04-10,8,175
2008-04-10,9,138
2008-04-10,10,21
2008-04-10,11,316
2008-04-10,12,272
2008-04-10,13,302
2008-04-10,14,467
2008-04-10,15,256
2008-04-10,16,259
2008-04-10,17,365
2008-04-10,18,210
2008-04-10,19,250
2008-04-10,20,49
2008-04-10,22,4
2008-04-11,6,9
2008-04-11,7,1
2008-04-11,13,2269
2008-04-11,14,2655
2008-04-11,15,2711
2008-04-11,16,3440
2008-04-11,17,4360
2008-04-11,18,163
2008-04-11,20,4
2008-04-11,22,2
2008-04-12,7,1
2008-04-12,9,13
2008-04-12,10,1923
2008-04-12,11,2653
2008-04-12,12,2400
2008-04-12,13,2709
2008-04-12,14,2481
2008-04-12,15,2610
2008-04-12,16,2775
2008-04-12,17,2471
2008-04-12,18,63
2008-04-12,19,2
2008-04-12,20,13
2008-04-13,9,6
2008-04-13,10,2
2008-04-13,11,7
2008-04-13,12,1878
2008-04-13,13,2372
2008-04-13,14,2327
2008-04-13,15,2702
2008-04-13,16,3352
2008-04-13,17,412
2008-04-13,18,4
2008-04-14,7,1
2008-04-14,8,11
2008-04-14,9,180
2008-04-14,10,389
2008-04-14,11,645
2008-04-14,12,633
2008-04-14,13,2606
2008-04-14,14,2920
2008-04-14,15,2911
2008-04-14,16,3650
2008-04-14,17,3646
2008-04-14,18,2968
2008-04-14,19,2946
2008-04-14,20,63
2008-04-14,21,2
2008-04-14,23,10
2008-04-15,8,79
2008-04-15,9,66
2008-04-15,10,429
2008-04-15,11,292
2008-04-15,12,650
2008-04-15,13,2914
2008-04-15,14,3047
2008-04-15,15,3475
2008-04-15,16,3713
2008-04-15,17,3997
2008-04-15,18,3029
2008-04-15,19,2881
2008-04-15,20,46
2008-04-15,21,5
2008-04-15,23,1
2008-04-16,7,3
2008-04-16,8,236
2008-04-16,9,135
2008-04-16,10,1898
2008-04-16,11,2618
2008-04-16,12,2366
2008-04-16,13,2508
2008-04-16,14,2612
2008-04-16,15,2667
2008-04-16,16,3484
2008-04-16,17,3853
2008-04-16,18,3066
2008-04-16,19,2777
2008-04-16,20,11
2008-04-16,23,1
2008-04-17,6,1
2008-04-17,7,1
2008-04-17,8,57
2008-04-17,9,110
2008-04-17,10,1744
2008-04-17,11,2320
2008-04-17,12,2085
2008-04-17,13,2432
2008-04-17,14,2610
2008-04-17,15,2881
2008-04-17,16,3523
2008-04-17,17,3120
2008-04-17,18,2941
2008-04-17,19,2545
2008-04-17,20,37
2008-04-17,23,1
2008-04-18,7,52
2008-04-18,8,48
2008-04-18,9,98
2008-04-18,10,1541
2008-04-18,11,1882
2008-04-18,12,2290
2008-04-18,13,2295
2008-04-18,14,2953
2008-04-18,15,3468
2008-04-18,16,3590
2008-04-18,17,4712
2008-04-18,18,86
2008-04-18,20,2
2008-04-18,21,1
2008-04-18,23,1
2008-04-19,9,20
2008-04-19,10,1940
2008-04-19,11,2639
2008-04-19,12,3297
2008-04-19,13,3579
2008-04-19,14,3674
2008-04-19,15,3903
2008-04-19,16,3460
2008-04-19,17,3637
2008-04-19,18,53
2008-04-19,20,8
2008-04-20,10,3
2008-04-20,11,9
2008-04-20,12,1662
2008-04-20,13,2290
2008-04-20,14,2853
2008-04-20,15,2462
2008-04-20,16,3497
2008-04-20,17,502
2008-04-21,7,4
2008-04-21,8,161
2008-04-21,9,97
2008-04-21,10,371
2008-04-21,11,559
2008-04-21,12,693
2008-04-21,13,2622
2008-04-21,14,2868
2008-04-21,15,3465
2008-04-21,16,3353
2008-04-21,17,3759
2008-04-21,18,2771
2008-04-21,19,2874
2008-04-21,20,36
2008-04-21,23,8
2008-04-22,8,111
2008-04-22,9,12
2008-04-22,10,335
2008-04-22,11,437
2008-04-22,12,498
2008-04-22,13,2749
2008-04-22,14,2986
2008-04-22,15,3050
2008-04-22,16,3512
2008-04-22,17,3643
2008-04-22,18,3030
2008-04-22,19,2866
2008-04-22,20,42
2008-04-22,21,4
2008-04-22,23,3
2008-04-23,5,14
2008-04-23,7,1
2008-04-23,8,248
2008-04-23,9,31
2008-04-23,10,1788
2008-04-23,11,2610
2008-04-23,12,2539
2008-04-23,13,2378
2008-04-23,14,2697
2008-04-23,15,3118
2008-04-23,16,3253
2008-04-23,17,3860
2008-04-23,18,3243
2008-04-23,19,3349
2008-04-23,20,32
2008-04-24,7,16
2008-04-24,8,96
2008-04-24,9,237
2008-04-24,10,1879
2008-04-24,11,2181
2008-04-24,12,2401
2008-04-24,13,2296
2008-04-24,14,2683
2008-04-24,15,3048
2008-04-24,16,3484
2008-04-24,17,3604
2008-04-24,18,3091
2008-04-24,19,2554
2008-04-24,20,35
2008-04-24,23,3
2008-04-25,6,5
2008-04-25,7,6
2008-04-25,8,10
2008-04-25,9,100
2008-04-25,10,1583
2008-04-25,11,1919
2008-04-25,12,2169
2008-04-25,13,2388
2008-04-25,14,2653
2008-04-25,15,2968
2008-04-25,16,3340
2008-04-25,17,4094
2008-04-25,18,73
2008-04-25,23,9
2008-04-26,9,4
2008-04-26,10,2039
2008-04-26,11,2725
2008-04-26,12,2538
2008-04-26,13,2686
2008-04-26,14,2950
2008-04-26,15,3074
2008-04-26,16,3048
2008-04-26,17,2949
2008-04-26,18,56
2008-04-26,20,1
2008-04-27,9,2
2008-04-27,10,1
2008-04-27,11,15
2008-04-27,12,1597
2008-04-27,13,2258
2008-04-27,14,2342
2008-04-27,15,2285
2008-04-27,16,2707
2008-04-27,17,396
2008-04-27,18,9
2008-04-28,7,1
2008-04-28,8,7
2008-04-28,9,148
2008-04-28,10,309
2008-04-28,11,489
2008-04-28,12,648
2008-04-28,13,2538
2008-04-28,14,2808
2008-04-28,15,3342
2008-04-28,16,3540
2008-04-28,17,3927
2008-04-28,18,3037
2008-04-28,19,3179
2008-04-28,20,42
2008-04-28,21,1
2008-04-28,23,2
2008-04-29,4,1
2008-04-29,6,12
2008-04-29,8,33
2008-04-29,9,85
2008-04-29,10,309
2008-04-29,11,371
2008-04-29,12,638
2008-04-29,13,2492
2008-04-29,14,2892
2008-04-29,15,3128
2008-04-29,16,3555
2008-04-29,17,3674
2008-04-29,18,3088
2008-04-29,19,3283
2008-04-29,20,60
2008-04-29,23,6
2008-04-30,8,66
2008-04-30,9,64
2008-04-30,10,1681
2008-04-30,11,2386
2008-04-30,12,2568
2008-04-30,13,2594
2008-04-30,14,2430
2008-04-30,15,2707
2008-04-30,16,3428
2008-04-30,17,3960
2008-04-30,18,2832
2008-04-30,19,2854
2008-04-30,20,37
2008-05-01,8,62
2008-05-01,9,36
2008-05-01,10,1669
2008-05-01,11,2267
2008-05-01,12,2091
2008-05-01,13,2089
2008-05-01,14,2195
2008-05-01,15,2649
2008-05-01,16,3062
2008-05-01,17,2935
2008-05-01,18,2365
2008-05-01,19,2506
2008-05-01,20,25
2008-05-01,21,2
2008-05-01,23,4
2008-05-02,7,1
2008-05-02,8,23
2008-05-02,9,264
2008-05-02,10,1745
2008-05-02,11,1899
2008-05-02,12,2153
2008-05-02,13,2300
2008-05-02,14,2719
2008-05-02,15,3099
2008-05-02,16,3247
2008-05-02,17,4390
2008-05-02,18,93
2008-05-02,20,5
2008-05-02,21,1
2008-05-02,22,4
2008-05-03,8,1
2008-05-03,9,15
2008-05-03,10,1898
2008-05-03,11,2828
2008-05-03,12,2974
2008-05-03,13,3238
2008-05-03,14,3446
2008-05-03,15,3814
2008-05-03,16,3601
2008-05-03,17,3610
2008-05-03,18,75
2008-05-03,19,8
2008-05-03,20,5
2008-05-04,9,2
2008-05-04,10,3
2008-05-04,11,8
2008-05-04,12,1620
2008-05-04,13,1890
2008-05-04,14,1826
2008-05-04,15,2058
2008-05-04,16,2762
2008-05-04,17,347
2008-05-04,18,14
2008-05-05,7,4
2008-05-05,8,13
2008-05-05,9,112
2008-05-05,10,309
2008-05-05,11,301
2008-05-05,12,486
2008-05-05,13,2267
2008-05-05,14,2488
2008-05-05,15,2732
2008-05-05,16,3081
2008-05-05,17,3534
2008-05-05,18,2770
2008-05-05,19,2672
2008-05-05,20,37
2008-05-05,21,1
2008-05-05,23,1
2008-05-06,2,1
2008-05-06,4,3
2008-05-06,6,3
2008-05-06,7,16
2008-05-06,8,45
2008-05-06,9,15
2008-05-06,10,429
2008-05-06,11,394
2008-05-06,12,552
2008-05-06,13,2458
2008-05-06,14,2761
2008-05-06,15,3873
2008-05-06,16,3557
2008-05-06,17,3313
2008-05-06,18,3041
2008-05-06,19,2973
2008-05-06,20,24
2008-05-06,23,7
2008-05-07,7,10
2008-05-07,8,137
2008-05-07,9,182
2008-05-07,10,1719
2008-05-07,11,2444
2008-05-07,12,2316
2008-05-07,13,2502
2008-05-07,14,2805
2008-05-07,15,3471
2008-05-07,16,3478
2008-05-07,17,3785
2008-05-07,18,2916
2008-05-07,19,2967
2008-05-07,20,76
2008-05-08,7,1
2008-05-08,8,87
2008-05-08,9,50
2008-05-08,10,1654
2008-05-08,11,2173
2008-05-08,12,2176
2008-05-08,13,2342
2008-05-08,14,2458
2008-05-08,15,3024
2008-05-08,16,3195
2008-05-08,17,3171
2008-05-08,18,2804
2008-05-08,19,2786
2008-05-08,20,65
2008-05-08,23,11
2008-05-09,7,24
2008-05-09,8,16
2008-05-09,9,255
2008-05-09,10,1817
2008-05-09,11,2024
2008-05-09,12,2205
2008-05-09,13,2429
2008-05-09,14,2432
2008-05-09,15,2648
2008-05-09,16,3213
2008-05-09,17,4061
2008-05-09,18,52
2008-05-09,19,1
2008-05-09,20,8
2008-05-10,7,2
2008-05-10,8,1
2008-05-10,9,12
2008-05-10,10,1806
2008-05-10,11,2725
2008-05-10,12,2943
2008-05-10,13,3046
2008-05-10,14,3620
2008-05-10,15,3930
2008-05-10,16,3458
2008-05-10,17,3167
2008-05-10,18,34
2008-05-10,20,2
2008-05-11,9,1
2008-05-11,11,1
2008-05-11,12,1438
2008-05-11,13,1880
2008-05-11,14,2415
2008-05-11,15,2247
2008-05-11,16,2890
2008-05-11,17,381
2008-05-11,18,1
2008-05-12,7,10
2008-05-12,8,72
2008-05-12,9,88
2008-05-12,10,260
2008-05-12,11,583
2008-05-12,12,575
2008-05-12,13,2481
2008-05-12,14,2520
2008-05-12,15,2984
2008-05-12,16,3519
2008-05-12,17,3722
2008-05-12,18,3259
2008-05-12,19,3146
2008-05-12,20,18
2008-05-12,22,1
2008-05-13,4,1
2008-05-13,6,5
2008-05-13,7,3
2008-05-13,8,284
2008-05-13,9,251
2008-05-13,10,399
2008-05-13,11,359
2008-05-13,12,494
2008-05-13,13,2775
2008-05-13,14,2991
2008-05-13,15,3336
2008-05-13,16,4065
2008-05-13,17,3751
2008-05-13,18,3236
2008-05-13,19,3174
2008-05-13,20,30
2008-05-14,5,18
2008-05-14,6,2
2008-05-14,7,1
2008-05-14,8,200
2008-05-14,9,88
2008-05-14,10,1654
2008-05-14,11,2323
2008-05-14,12,2592
2008-05-14,13,2889
2008-05-14,14,2977
2008-05-14,15,2890
2008-05-14,16,3402
2008-05-14,17,3811
2008-05-14,18,2954
2008-05-14,19,3198
2008-05-14,20,35
2008-05-15,7,15
2008-05-15,8,27
2008-05-15,9,10
2008-05-15,10,1724
2008-05-15,11,2134
2008-05-15,12,2228
2008-05-15,13,2035
2008-05-15,14,1980
2008-05-15,15,2306
2008-05-15,16,2949
2008-05-15,17,3116
2008-05-15,18,2394
2008-05-15,19,2618
2008-05-15,20,46
2008-05-15,23,2
2008-05-16,8,76
2008-05-16,9,313
2008-05-16,10,1455
2008-05-16,11,1736
2008-05-16,12,1877
2008-05-16,13,2041
2008-05-16,14,2230
2008-05-16,15,2393
2008-05-16,16,2926
2008-05-16,17,3437
2008-05-16,18,33
2008-05-16,23,3
2008-05-17,9,14
2008-05-17,10,1886
2008-05-17,11,2487
2008-05-17,12,2513
2008-05-17,13,2439
2008-05-17,14,2547
2008-05-17,15,2490
2008-05-17,16,2393
2008-05-17,17,2449
2008-05-17,18,53
2008-05-17,20,1
2008-05-17,21,1
2008-05-18,10,15
2008-05-18,11,33
2008-05-18,12,1637
2008-05-18,13,1833
2008-05-18,14,1898
2008-05-18,15,1786
2008-05-18,16,2656
2008-05-18,17,399
2008-05-18,18,16
2008-05-19,8,82
2008-05-19,9,44
2008-05-19,10,208
2008-05-19,11,584
2008-05-19,12,637
2008-05-19,13,2637
2008-05-19,14,3162
2008-05-19,15,3079
2008-05-19,16,3480
2008-05-19,17,4011
2008-05-19,18,3164
2008-05-19,19,2872
2008-05-19,20,96
2008-05-19,21,1
2008-05-19,22,1
2008-05-19,23,2
2008-05-20,4,11
2008-05-20,5,14
2008-05-20,7,16
2008-05-20,8,54
2008-05-20,9,150
2008-05-20,10,432
2008-05-20,11,318
2008-05-20,12,560
2008-05-20,13,2794
2008-05-20,14,3064
2008-05-20,15,3160
2008-05-20,16,3680
2008-05-20,17,3940
2008-05-20,18,3382
2008-05-20,19,3511
2008-05-20,20,33
2008-05-20,21,1
2008-05-21,8,278
2008-05-21,9,256
2008-05-21,10,1692
2008-05-21,11,2397
2008-05-21,12,2342
2008-05-21,13,2884
2008-05-21,14,2958
2008-05-21,15,3284
2008-05-21,16,3435
2008-05-21,17,3672
2008-05-21,18,3175
2008-05-21,19,2756
2008-05-21,20,47
2008-05-22,7,33
2008-05-22,8,128
2008-05-22,9,181
2008-05-22,10,1638
2008-05-22,11,2560
2008-05-22,12,2132
2008-05-22,13,2438
2008-05-22,14,2669
2008-05-22,15,2715
2008-05-22,16,3254
2008-05-22,17,3180
2008-05-22,18,2912
2008-05-22,19,2417
2008-05-22,20,41
2008-05-22,23,4
2008-05-23,5,8
2008-05-23,6,2
2008-05-23,7,21
2008-05-23,8,6
2008-05-23,9,212
2008-05-23,10,1694
2008-05-23,11,2369
2008-05-23,12,2433
2008-05-23,13,2732
2008-05-23,14,2977
2008-05-23,15,3716
2008-05-23,16,3725
2008-05-23,17,4346
2008-05-23,18,135
2008-05-23,23,3
2008-05-24,9,9
2008-05-24,10,1869
2008-05-24,11,2433
2008-05-24,12,2359
2008-05-24,13,2748
2008-05-24,14,2620
2008-05-24,15,2537
2008-05-24,16,2796
2008-05-24,17,2630
2008-05-24,18,44
2008-05-24,20,1
2008-05-25,8,5
2008-05-25,10,4
2008-05-25,11,10
2008-05-25,12,1476
2008-05-25,13,2080
2008-05-25,14,2031
2008-05-25,15,2065
2008-05-25,16,2488
2008-05-25,17,352
2008-05-25,18,9
2008-05-25,19,23
2008-05-26,10,1
2008-05-26,14,8
2008-05-26,16,1
2008-05-27,8,114
2008-05-27,9,46
2008-05-27,10,386
2008-05-27,11,627
2008-05-27,12,781
2008-05-27,13,2941
2008-05-27,14,3254
2008-05-27,15,3488
2008-05-27,16,3771
2008-05-27,17,4362
2008-05-27,18,3500
2008-05-27,19,3623
2008-05-27,20,46
2008-05-27,23,5
2008-05-28,7,18
2008-05-28,8,75
2008-05-28,9,45
2008-05-28,10,1751
2008-05-28,11,2257
2008-05-28,12,2257
2008-05-28,13,2578
2008-05-28,14,2428
2008-05-28,15,2877
2008-05-28,16,3694
2008-05-28,17,3704
2008-05-28,18,2914
2008-05-28,19,3065
2008-05-28,20,55
2008-05-28,21,1
2008-05-29,7,9
2008-05-29,8,127
2008-05-29,9,117
2008-05-29,10,1704
2008-05-29,11,2069
2008-05-29,12,2251
2008-05-29,13,2095
2008-05-29,14,2500
2008-05-29,15,2838
2008-05-29,16,3126
2008-05-29,17,3051
2008-05-29,18,2809
2008-05-29,19,2774
2008-05-29,20,53
2008-05-29,23,2
2008-05-30,9,38
2008-05-30,10,1287
2008-05-30,11,2007
2008-05-30,12,1969
2008-05-30,13,2408
2008-05-30,14,2384
2008-05-30,15,2945
2008-05-30,16,3526
2008-05-30,17,4214
2008-05-30,18,110
2008-05-31,7,4
2008-05-31,8,2
2008-05-31,9,9
2008-05-31,10,1914
2008-05-31,11,2950
2008-05-31,12,3301
2008-05-31,13,3400
2008-05-31,14,3540
2008-05-31,15,3811
2008-05-31,16,3713
2008-05-31,17,3609
2008-05-31,18,97
2008-05-31,20,17
2008-05-31,23,23
2008-06-01,8,2
2008-06-01,9,1
2008-06-01,10,5
2008-06-01,11,19
2008-06-01,12,1523
2008-06-01,13,2452
2008-06-01,14,2541
2008-06-01,15,2691
2008-06-01,16,3056
2008-06-01,17,359
2008-06-01,18,6
2008-06-02,7,21
2008-06-02,8,23
2008-06-02,9,126
2008-06-02,10,564
2008-06-02,11,287
2008-06-02,12,642
2008-06-02,13,2522
2008-06-02,14,2961
2008-06-02,15,3194
2008-06-02,16,3827
2008-06-02,17,3827
2008-06-02,18,3183
2008-06-02,19,3395
2008-06-02,20,55
2008-06-02,21,2
2008-06-03,6,9
2008-06-03,7,2
2008-06-03,8,7
2008-06-03,9,231
2008-06-03,10,392
2008-06-03,11,373
2008-06-03,12,482
2008-06-03,13,2872
2008-06-03,14,3512
2008-06-03,15,3842
2008-06-03,16,3867
2008-06-03,17,4032
2008-06-03,18,3024
2008-06-03,19,2785
2008-06-03,20,35
2008-06-03,21,2
2008-06-03,23,1
2008-06-04,7,18
2008-06-04,8,35
2008-06-04,9,16
2008-06-04,10,1985
2008-06-04,11,2563
2008-06-04,12,2786
2008-06-04,13,2602
2008-06-04,14,2906
2008-06-04,15,3179
2008-06-04,16,3612
2008-06-04,17,3799
2008-06-04,18,3546
2008-06-04,19,3191
2008-06-04,20,29
2008-06-04,21,1
2008-06-05,7,12
2008-06-05,8,39
2008-06-05,9,94
2008-06-05,10,1667
2008-06-05,11,2624
2008-06-05,12,2445
2008-06-05,13,2075
2008-06-05,14,3029
2008-06-05,15,3162
2008-06-05,16,3871
2008-06-05,17,3816
2008-06-05,18,3225
2008-06-05,19,2884
2008-06-05,20,47
2008-06-05,23,10
2008-06-06,6,15
2008-06-06,7,10
2008-06-06,8,73
2008-06-06,9,251
2008-06-06,10,1446
2008-06-06,11,2261
2008-06-06,12,2485
2008-06-06,13,2350
2008-06-06,14,2948
2008-06-06,15,3310
2008-06-06,16,3343
2008-06-06,17,5023
2008-06-06,18,52
2008-06-06,23,4
2008-06-07,9,10
2008-06-07,10,2083
2008-06-07,11,2898
2008-06-07,12,3232
2008-06-07,13,3497
2008-06-07,14,3704
2008-06-07,15,4030
2008-06-07,16,4001
2008-06-07,17,3583
2008-06-07,18,42
2008-06-07,23,5
2008-06-08,9,1
2008-06-08,10,9
2008-06-08,11,14
2008-06-08,12,1669
2008-06-08,13,2640
2008-06-08,14,2322
2008-06-08,15,2467
2008-06-08,16,2713
2008-06-08,17,427
2008-06-08,18,10
2008-06-09,7,3
2008-06-09,8,40
2008-06-09,9,285
2008-06-09,10,375
2008-06-09,11,554
2008-06-09,12,838
2008-06-09,13,2708
2008-06-09,14,2895
2008-06-09,15,3190
2008-06-09,16,3472
2008-06-09,17,3981
2008-06-09,18,3354
2008-06-09,19,3220
2008-06-09,20,122
2008-06-10,7,1
2008-06-10,8,165
2008-06-10,9,188
2008-06-10,10,563
2008-06-10,11,401
2008-06-10,12,666
2008-06-10,13,3228
2008-06-10,14,3297
2008-06-10,15,3681
2008-06-10,16,4185
2008-06-10,17,4100
2008-06-10,18,3224
2008-06-10,19,3411
2008-06-10,20,44
2008-06-10,21,1
2008-06-11,5,15
2008-06-11,7,2
2008-06-11,8,21
2008-06-11,9,69
2008-06-11,10,1865
2008-06-11,11,2680
2008-06-11,12,2621
2008-06-11,13,2781
2008-06-11,14,2743
2008-06-11,15,3325
2008-06-11,16,3680
2008-06-11,17,3728
2008-06-11,18,2998
2008-06-11,19,3064
2008-06-11,20,17
2008-06-12,6,1
2008-06-12,7,5
2008-06-12,8,136
2008-06-12,9,21
2008-06-12,10,1736
2008-06-12,11,2380
2008-06-12,12,2069
2008-06-12,13,2351
2008-06-12,14,2343
2008-06-12,15,3105
2008-06-12,16,3172
2008-06-12,17,3547
2008-06-12,18,2599
2008-06-12,19,2951
2008-06-12,20,62
2008-06-13,6,4
2008-06-13,8,6
2008-06-13,9,112
2008-06-13,10,1600
2008-06-13,11,1930
2008-06-13,12,2299
2008-06-13,13,2518
2008-06-13,14,2788
2008-06-13,15,3112
2008-06-13,16,3860
2008-06-13,17,4118
2008-06-13,18,103
2008-06-13,20,2
2008-06-13,22,4
2008-06-13,23,2
2008-06-14,9,6
2008-06-14,10,1832
2008-06-14,11,2991
2008-06-14,12,3098
2008-06-14,13,3469
2008-06-14,14,3056
2008-06-14,15,3219
2008-06-14,16,3463
2008-06-14,17,3545
2008-06-14,18,109
2008-06-14,20,3
2008-06-14,23,6
2008-06-15,9,4
2008-06-15,11,20
2008-06-15,12,1478
2008-06-15,13,2087
2008-06-15,14,2118
2008-06-15,15,2033
2008-06-15,16,2427
2008-06-15,17,306
2008-06-15,18,1
2008-06-16,7,1
2008-06-16,8,175
2008-06-16,9,70
2008-06-16,10,447
2008-06-16,11,544
2008-06-16,12,757
2008-06-16,13,2913
2008-06-16,14,3052
2008-06-16,15,3123
2008-06-16,16,3641
2008-06-16,17,3739
2008-06-16,18,2861
2008-06-16,19,3333
2008-06-16,20,25
2008-06-16,22,1
2008-06-17,7,2
2008-06-17,8,84
2008-06-17,9,118
2008-06-17,10,338
2008-06-17,11,447
2008-06-17,12,498
2008-06-17,13,3454
2008-06-17,14,3637
2008-06-17,15,4138
2008-06-17,16,4072
2008-06-17,17,4454
2008-06-17,18,3121
2008-06-17,19,3474
2008-06-17,20,93
2008-06-17,23,13
2008-06-18,7,25
2008-06-18,8,110
2008-06-18,9,47
2008-06-18,10,2161
2008-06-18,11,2945
2008-06-18,12,3095
2008-06-18,13,3494
2008-06-18,14,4093
2008-06-18,15,3495
2008-06-18,16,3554
2008-06-18,17,3899
2008-06-18,18,3704
2008-06-18,19,3309
2008-06-18,20,55
2008-06-19,7,83
2008-06-19,8,64
2008-06-19,9,100
2008-06-19,10,1897
2008-06-19,11,2827
2008-06-19,12,2619
2008-06-19,13,2886
2008-06-19,14,2873
2008-06-19,15,3176
2008-06-19,16,3347
2008-06-19,17,3436
2008-06-19,18,3118
2008-06-19,19,2989
2008-06-19,20,32
2008-06-19,21,1
2008-06-20,7,1
2008-06-20,8,5
2008-06-20,9,122
2008-06-20,10,1873
2008-06-20,11,2270
2008-06-20,12,2516
2008-06-20,13,2856
2008-06-20,14,2958
2008-06-20,15,2898
2008-06-20,16,3251
2008-06-20,17,3830
2008-06-20,18,84
2008-06-20,23,4
2008-06-21,9,24
2008-06-21,10,1693
2008-06-21,11,2615
2008-06-21,12,2330
2008-06-21,13,2637
2008-06-21,14,3382
2008-06-21,15,3312
2008-06-21,16,3328
2008-06-21,17,3373
2008-06-21,18,79
2008-06-21,20,16
2008-06-21,21,8
2008-06-21,22,2
2008-06-22,9,4
2008-06-22,11,19
2008-06-22,12,1938
2008-06-22,13,2604
2008-06-22,14,2444
2008-06-22,15,2563
2008-06-22,16,3197
2008-06-22,17,395
2008-06-22,18,9
2008-06-23,5,22
2008-06-23,7,4
2008-06-23,8,131
2008-06-23,9,54
2008-06-23,10,402
2008-06-23,11,371
2008-06-23,12,621
2008-06-23,13,3792
2008-06-23,14,3728
2008-06-23,15,3901
2008-06-23,16,4165
2008-06-23,17,4268
2008-06-23,18,3212
2008-06-23,19,3835
2008-06-23,20,62
2008-06-23,23,1
2008-06-24,8,82
2008-06-24,9,93
2008-06-24,10,360
2008-06-24,11,444
2008-06-24,12,635
2008-06-24,13,3585
2008-06-24,14,3373
2008-06-24,15,3236
2008-06-24,16,3470
2008-06-24,17,3597
2008-06-24,18,3000
2008-06-24,19,3127
2008-06-24,20,46
2008-06-24,23,3
2008-06-25,8,399
2008-06-25,9,77
2008-06-25,10,2011
2008-06-25,11,2464
2008-06-25,12,2428
2008-06-25,13,2633
2008-06-25,14,3072
2008-06-25,15,3096
2008-06-25,16,3302
2008-06-25,17,3429
2008-06-25,18,2900
2008-06-25,19,3155
2008-06-25,20,47
2008-06-25,21,1
2008-06-25,23,10
2008-06-26,6,1
2008-06-26,7,15
2008-06-26,8,21
2008-06-26,9,173
2008-06-26,10,1835
2008-06-26,11,2785
2008-06-26,12,2160
2008-06-26,13,2912
2008-06-26,14,3044
2008-06-26,15,3309
2008-06-26,16,3292
2008-06-26,17,3403
2008-06-26,18,2952
2008-06-26,19,2722
2008-06-26,20,60
2008-06-26,23,4
2008-06-27,7,5
2008-06-27,8,28
2008-06-27,9,187
2008-06-27,10,1764
2008-06-27,11,2526
2008-06-27,12,2409
2008-06-27,13,2505
2008-06-27,14,3253
2008-06-27,15,2951
2008-06-27,16,3543
2008-06-27,17,3599
2008-06-27,18,117
2008-06-27,23,4
2008-06-28,9,9
2008-06-28,10,1997
2008-06-28,11,2448
2008-06-28,12,2843
2008-06-28,13,2659
2008-06-28,14,2805
2008-06-28,15,2786
2008-06-28,16,2879
2008-06-28,17,2772
2008-06-28,18,39
2008-06-28,23,4
2008-06-29,9,5
2008-06-29,10,5
2008-06-29,11,8
2008-06-29,12,1436
2008-06-29,13,1762
2008-06-29,14,2216
2008-06-29,15,1900
2008-06-29,16,2532
2008-06-29,17,314
2008-06-29,18,64
2008-06-30,7,2
2008-06-30,8,22
2008-06-30,9,123
2008-06-30,10,373
2008-06-30,11,568
2008-06-30,12,725
2008-06-30,13,3566
2008-06-30,14,3532
2008-06-30,15,3303
2008-06-30,16,3323
2008-06-30,17,3716
2008-06-30,18,3082
2008-06-30,19,3279
2008-06-30,20,82
2008-06-30,21,3
2008-07-01,5,15
2008-07-01,7,1
2008-07-01,8,9
2008-07-01,9,139
2008-07-01,10,684
