Date,Hour,TotalCheckouts
2009-04-01,9,99
2009-04-01,10,1706
2009-04-01,11,3019
2009-04-01,12,2895
2009-04-01,13,3203
2009-04-01,14,3425
2009-04-01,15,3526
2009-04-01,16,4101
2009-04-01,17,3625
2009-04-01,18,3007
2009-04-01,19,2978
2009-04-01,20,27
2009-04-01,22,1
2009-04-02,6,2
2009-04-02,7,24
2009-04-02,8,93
2009-04-02,9,108
2009-04-02,10,1557
2009-04-02,11,2783
2009-04-02,12,3148
2009-04-02,13,3099
2009-04-02,14,3216
2009-04-02,15,3438
2009-04-02,16,3836
2009-04-02,17,3519
2009-04-02,18,2474
2009-04-02,19,2229
2009-04-02,20,56
2009-04-02,21,3
2009-04-03,7,25
2009-04-03,8,59
2009-04-03,9,65
2009-04-03,10,2011
2009-04-03,11,2282
2009-04-03,12,2930
2009-04-03,13,3418
2009-04-03,14,3311
2009-04-03,15,3666
2009-04-03,16,3967
2009-04-03,17,4874
2009-04-03,18,120
2009-04-03,20,1
2009-04-04,9,17
2009-04-04,10,1874
2009-04-04,11,3274
2009-04-04,12,3205
2009-04-04,13,3168
2009-04-04,14,3566
2009-04-04,15,3753
2009-04-04,16,3718
2009-04-04,17,3859
2009-04-04,18,88
2009-04-04,21,1
2009-04-04,23,1
2009-04-05,10,7
2009-04-05,11,1
2009-04-05,12,1806
2009-04-05,13,2185
2009-04-05,14,2476
2009-04-05,15,2358
2009-04-05,16,2919
2009-04-05,17,310
2009-04-05,18,14
2009-04-06,7,5
2009-04-06,8,68
2009-04-06,9,109
2009-04-06,10,440
2009-04-06,11,565
2009-04-06,12,593
2009-04-06,13,1907
2009-04-06,14,2387
2009-04-06,15,2310
2009-04-06,16,2250
2009-04-06,17,2053
2009-04-06,18,2304
2009-04-06,19,2309
2009-04-06,20,7
2009-04-06,23,2
2009-04-07,5,2
2009-04-07,7,1
2009-04-07,8,104
2009-04-07,9,280
2009-04-07,10,426
2009-04-07,11,474
2009-04-07,12,673
2009-04-07,13,1943
2009-04-07,14,1888
2009-04-07,15,2050
2009-04-07,16,2051
2009-04-07,17,2001
2009-04-07,18,1891
2009-04-07,19,1959
2009-04-07,20,61
2009-04-07,23,10
2009-04-08,7,16
2009-04-08,8,61
2009-04-08,9,64
2009-04-08,10,1791
2009-04-08,11,1821
2009-04-08,12,1668
2009-04-08,13,1782
2009-04-08,14,1476
2009-04-08,15,1331
2009-04-08,16,1512
2009-04-08,17,1600
2009-04-08,18,1629
2009-04-08,19,1589
2009-04-08,20,42
2009-04-09,7,11
2009-04-09,8,264
2009-04-09,9,82
2009-04-09,10,1367
2009-04-09,11,1369
2009-04-09,12,1401
2009-04-09,13,2453
2009-04-09,14,1294
2009-04-09,15,1277
2009-04-09,16,1177
2009-04-09,17,1264
2009-04-09,18,1175
2009-04-09,19,1266
2009-04-09,20,39
2009-04-09,21,3
2009-04-10,8,39
2009-04-10,9,114
2009-04-10,10,1085
2009-04-10,11,971
2009-04-10,12,900
2009-04-10,13,1021
2009-04-10,14,938
2009-04-10,15,857
2009-04-10,16,839
2009-04-10,17,917
2009-04-10,18,30
2009-04-10,22,1
2009-04-10,23,2
2009-04-11,7,1
2009-04-11,9,32
2009-04-11,10,2239
2009-04-11,11,2938
2009-04-11,12,3609
2009-04-11,13,3763
2009-04-11,14,3833
2009-04-11,15,4273
2009-04-11,16,4325
2009-04-11,17,4384
2009-04-11,18,92
2009-04-11,22,4
2009-04-12,9,2
2009-04-12,12,1
2009-04-12,16,10
2009-04-13,7,1
2009-04-13,8,7
2009-04-13,9,54
2009-04-13,10,622
2009-04-13,11,636
2009-04-13,12,635
2009-04-13,13,3688
2009-04-13,14,4192
2009-04-13,15,4451
2009-04-13,16,4468
2009-04-13,17,4520
2009-04-13,18,4081
2009-04-13,19,3595
2009-04-13,20,60
2009-04-13,21,1
2009-04-14,8,45
2009-04-14,9,214
2009-04-14,10,506
2009-04-14,11,619
2009-04-14,12,692
2009-04-14,13,3761
2009-04-14,14,3679
2009-04-14,15,3703
2009-04-14,16,4193
2009-04-14,17,4782
2009-04-14,18,3781
2009-04-14,19,3885
2009-04-14,20,19
2009-04-15,8,205
2009-04-15,9,88
2009-04-15,10,2486
2009-04-15,11,2713
2009-04-15,12,2659
2009-04-15,13,2713
2009-04-15,14,3008
2009-04-15,15,3385
2009-04-15,16,3811
2009-04-15,17,4327
2009-04-15,18,3186
2009-04-15,19,3476
2009-04-15,20,13
2009-04-15,21,2
2009-04-15,22,1
2009-04-15,23,1
2009-04-16,7,3
2009-04-16,8,108
2009-04-16,9,39
2009-04-16,10,1777
2009-04-16,11,2409
2009-04-16,12,2089
2009-04-16,13,2304
2009-04-16,14,2489
2009-04-16,15,2981
2009-04-16,16,3481
2009-04-16,17,3651
2009-04-16,18,2694
2009-04-16,19,2891
2009-04-16,20,23
2009-04-17,8,43
2009-04-17,9,88
2009-04-17,10,1783
2009-04-17,11,2371
2009-04-17,12,2506
2009-04-17,13,2588
2009-04-17,14,3019
2009-04-17,15,3479
2009-04-17,16,3952
2009-04-17,17,4395
2009-04-17,18,111
2009-04-18,9,29
2009-04-18,10,2239
2009-04-18,11,2895
2009-04-18,12,3535
2009-04-18,13,3415
2009-04-18,14,3794
2009-04-18,15,3826
2009-04-18,16,4315
2009-04-18,17,3812
2009-04-18,18,29
2009-04-18,20,3
2009-04-18,21,1
2009-04-18,22,1
2009-04-19,8,2
2009-04-19,9,8
2009-04-19,10,6
2009-04-19,11,16
2009-04-19,12,1610
2009-04-19,13,2214
2009-04-19,14,2582
2009-04-19,15,2454
2009-04-19,16,3231
2009-04-19,17,387
2009-04-19,18,16
2009-04-20,6,2
2009-04-20,7,7
2009-04-20,8,41
2009-04-20,9,350
2009-04-20,10,650
2009-04-20,11,432
2009-04-20,12,679
2009-04-20,13,2538
2009-04-20,14,3128
2009-04-20,15,3206
2009-04-20,16,3415
2009-04-20,17,3939
2009-04-20,18,3471
2009-04-20,19,3191
2009-04-20,20,24
2009-04-20,21,1
2009-04-20,22,6
2009-04-21,7,4
2009-04-21,8,240
2009-04-21,9,228
2009-04-21,10,418
2009-04-21,11,499
2009-04-21,12,654
2009-04-21,13,3298
2009-04-21,14,3033
2009-04-21,15,3064
2009-04-21,16,3596
2009-04-21,17,3687
2009-04-21,18,3592
2009-04-21,19,3336
2009-04-21,20,46
2009-04-21,23,7
2009-04-22,7,34
2009-04-22,8,127
2009-04-22,9,87
2009-04-22,10,2034
2009-04-22,11,2940
2009-04-22,12,2784
2009-04-22,13,2865
2009-04-22,14,3139
2009-04-22,15,3557
2009-04-22,16,3868
2009-04-22,17,4303
2009-04-22,18,3587
2009-04-22,19,3290
2009-04-22,20,11
2009-04-23,7,51
2009-04-23,8,158
2009-04-23,9,165
2009-04-23,10,1966
2009-04-23,11,3008
2009-04-23,12,2526
2009-04-23,13,2609
2009-04-23,14,3101
2009-04-23,15,3217
2009-04-23,16,3251
2009-04-23,17,4082
2009-04-23,18,3146
2009-04-23,19,3235
2009-04-23,20,25
2009-04-23,22,2
2009-04-24,7,2
2009-04-24,8,9
2009-04-24,9,146
2009-04-24,10,1658
2009-04-24,11,2428
2009-04-24,12,2517
2009-04-24,13,2355
2009-04-24,14,2732
2009-04-24,15,3294
2009-04-24,16,3738
2009-04-24,17,4219
2009-04-24,18,110
2009-04-24,22,3
2009-04-25,8,3
2009-04-25,9,10
2009-04-25,10,1938
2009-04-25,11,2766
2009-04-25,12,3297
2009-04-25,13,3429
2009-04-25,14,3780
2009-04-25,15,3329
2009-04-25,16,3845
2009-04-25,17,4059
2009-04-25,18,40
2009-04-25,21,2
2009-04-25,23,3
2009-04-26,10,4
2009-04-26,11,9
2009-04-26,12,1762
2009-04-26,13,2115
2009-04-26,14,2160
2009-04-26,15,2515
2009-04-26,16,3259
2009-04-26,17,424
2009-04-26,18,7
2009-04-27,7,17
2009-04-27,8,294
2009-04-27,9,73
2009-04-27,10,347
2009-04-27,11,617
2009-04-27,12,566
2009-04-27,13,3107
2009-04-27,14,2924
2009-04-27,15,3859
2009-04-27,16,3908
2009-04-27,17,4195
2009-04-27,18,3661
2009-04-27,19,3588
2009-04-27,20,33
2009-04-27,22,1
2009-04-28,7,4
2009-04-28,8,187
2009-04-28,9,121
2009-04-28,10,331
2009-04-28,11,606
2009-04-28,12,567
2009-04-28,13,3020
2009-04-28,14,3158
2009-04-28,15,3618
2009-04-28,16,3858
2009-04-28,17,4262
2009-04-28,18,3570
2009-04-28,19,3329
2009-04-28,20,40
2009-04-28,22,5
2009-04-29,7,4
2009-04-29,8,3
2009-04-29,9,120
2009-04-29,10,1924
2009-04-29,11,2698
2009-04-29,12,2438
2009-04-29,13,2797
2009-04-29,14,3056
2009-04-29,15,3307
2009-04-29,16,3838
2009-04-29,17,3761
2009-04-29,18,3502
2009-04-29,19,3323
2009-04-29,20,38
2009-04-29,22,1
2009-04-29,23,1
2009-04-30,7,6
2009-04-30,8,71
2009-04-30,9,241
2009-04-30,10,1676
2009-04-30,11,2511
2009-04-30,12,2009
2009-04-30,13,2289
2009-04-30,14,2577
2009-04-30,15,2959
2009-04-30,16,3076
2009-04-30,17,3209
2009-04-30,18,2641
2009-04-30,19,2695
2009-04-30,20,25
2009-04-30,22,3
2009-05-01,8,37
2009-05-01,9,61
2009-05-01,10,1769
2009-05-01,11,1804
2009-05-01,12,2175
2009-05-01,13,2592
2009-05-01,14,2426
2009-05-01,15,2848
2009-05-01,16,2991
2009-05-01,17,3569
2009-05-01,18,82
2009-05-01,23,2
2009-05-02,9,28
2009-05-02,10,2245
2009-05-02,11,3015
2009-05-02,12,3390
2009-05-02,13,3453
2009-05-02,14,4050
2009-05-02,15,4079
2009-05-02,16,4203
2009-05-02,17,4012
2009-05-02,18,6
2009-05-02,19,1
2009-05-02,22,1
2009-05-02,23,6
2009-05-03,9,2
2009-05-03,10,22
2009-05-03,11,18
2009-05-03,12,1903
2009-05-03,13,2261
2009-05-03,14,2490
2009-05-03,15,2780
2009-05-03,16,3052
2009-05-03,17,474
2009-05-03,18,2
2009-05-04,7,7
2009-05-04,8,6
2009-05-04,9,58
2009-05-04,10,389
2009-05-04,11,323
2009-05-04,12,585
2009-05-04,13,3363
2009-05-04,14,3592
2009-05-04,15,3737
2009-05-04,16,4352
2009-05-04,17,4214
2009-05-04,18,3262
2009-05-04,19,2953
2009-05-04,20,48
2009-05-04,22,3
2009-05-04,23,1
2009-05-05,5,1
2009-05-05,7,1
2009-05-05,8,35
2009-05-05,9,193
2009-05-05,10,374
2009-05-05,11,308
2009-05-05,12,540
2009-05-05,13,3454
2009-05-05,14,3575
2009-05-05,15,4069
2009-05-05,16,4230
2009-05-05,17,4552
2009-05-05,18,3711
2009-05-05,19,3557
2009-05-05,20,39
2009-05-05,22,4
2009-05-05,23,1
2009-05-06,7,6
2009-05-06,8,137
2009-05-06,9,103
2009-05-06,10,1737
2009-05-06,11,2570
2009-05-06,12,2531
2009-05-06,13,2764
2009-05-06,14,3148
2009-05-06,15,3260
2009-05-06,16,4302
2009-05-06,17,4198
2009-05-06,18,3394
2009-05-06,19,3371
2009-05-06,20,31
2009-05-06,21,2
2009-05-07,7,70
2009-05-07,8,82
2009-05-07,9,280
2009-05-07,10,1835
2009-05-07,11,2746
2009-05-07,12,2414
2009-05-07,13,2570
2009-05-07,14,2799
2009-05-07,15,3400
2009-05-07,16,3395
2009-05-07,17,3792
2009-05-07,18,2766
2009-05-07,19,2878
2009-05-07,20,59
2009-05-07,21,1
2009-05-07,22,6
2009-05-08,8,62
2009-05-08,9,23
2009-05-08,10,1372
2009-05-08,11,2254
2009-05-08,12,2423
2009-05-08,13,2632
2009-05-08,14,2901
2009-05-08,15,3342
2009-05-08,16,3406
2009-05-08,17,4403
2009-05-08,18,63
2009-05-08,22,4
2009-05-09,8,4
2009-05-09,9,11
2009-05-09,10,1911
2009-05-09,11,2982
2009-05-09,12,3173
2009-05-09,13,3291
2009-05-09,14,3076
2009-05-09,15,3381
2009-05-09,16,3668
2009-05-09,17,3446
2009-05-09,18,34
2009-05-09,23,2
2009-05-10,8,2
2009-05-10,9,2
2009-05-10,10,10
2009-05-10,11,13
2009-05-10,12,1556
2009-05-10,13,2142
2009-05-10,14,2134
2009-05-10,15,2370
2009-05-10,16,2787
2009-05-10,17,390
2009-05-11,7,1
2009-05-11,8,183
2009-05-11,9,326
2009-05-11,10,698
2009-05-11,11,542
2009-05-11,12,609
2009-05-11,13,3471
2009-05-11,14,3387
2009-05-11,15,3822
2009-05-11,16,4347
2009-05-11,17,4270
2009-05-11,18,3378
2009-05-11,19,4049
2009-05-11,20,30
2009-05-11,22,6
2009-05-11,23,1
2009-05-12,7,6
2009-05-12,8,105
2009-05-12,9,172
2009-05-12,10,365
2009-05-12,11,432
2009-05-12,12,675
2009-05-12,13,3350
2009-05-12,14,3630
2009-05-12,15,3492
2009-05-12,16,3942
2009-05-12,17,4244
2009-05-12,18,3401
2009-05-12,19,3550
2009-05-12,20,4
2009-05-12,23,4
2009-05-13,8,25
2009-05-13,9,80
2009-05-13,10,1791
2009-05-13,11,2763
2009-05-13,12,2981
2009-05-13,13,2855
2009-05-13,14,3244
2009-05-13,15,3681
2009-05-13,16,3974
2009-05-13,17,3513
2009-05-13,18,2721
2009-05-13,19,2932
2009-05-13,20,105
2009-05-14,7,7
2009-05-14,8,178
2009-05-14,9,67
2009-05-14,10,1876
2009-05-14,11,2858
2009-05-14,12,2291
2009-05-14,13,2450
2009-05-14,14,2864
2009-05-14,15,3189
2009-05-14,16,3682
2009-05-14,17,3786
2009-05-14,18,3282
2009-05-14,19,2923
2009-05-14,20,26
2009-05-15,7,18
2009-05-15,8,7
2009-05-15,9,85
2009-05-15,10,1949
2009-05-15,11,2543
2009-05-15,12,2462
2009-05-15,13,2860
2009-05-15,14,2912
2009-05-15,15,3090
2009-05-15,16,3541
2009-05-15,17,4074
2009-05-15,18,73
2009-05-15,23,15
2009-05-16,8,7
2009-05-16,9,21
2009-05-16,10,2085
2009-05-16,11,2762
2009-05-16,12,2739
2009-05-16,13,3124
2009-05-16,14,3025
2009-05-16,15,3224
2009-05-16,16,3589
2009-05-16,17,3071
2009-05-16,18,39
2009-05-16,21,11
2009-05-16,23,4
2009-05-17,9,3
2009-05-17,10,21
2009-05-17,11,6
2009-05-17,12,1749
2009-05-17,13,2340
2009-05-17,14,2163
2009-05-17,15,2146
2009-05-17,16,2530
2009-05-17,17,376
2009-05-18,8,3
2009-05-18,9,181
2009-05-18,10,423
2009-05-18,11,637
2009-05-18,12,697
2009-05-18,13,3272
2009-05-18,14,3683
2009-05-18,15,3765
2009-05-18,16,4265
2009-05-18,17,4449
2009-05-18,18,3714
2009-05-18,19,3153
2009-05-18,20,19
2009-05-18,22,2
2009-05-19,6,3
2009-05-19,7,2
2009-05-19,8,110
2009-05-19,9,102
2009-05-19,10,362
2009-05-19,11,443
2009-05-19,12,487
2009-05-19,13,3522
2009-05-19,14,3941
2009-05-19,15,4244
2009-05-19,16,4332
2009-05-19,17,4414
2009-05-19,18,3393
2009-05-19,19,3075
2009-05-19,20,12
2009-05-19,23,4
2009-05-20,6,1
2009-05-20,8,192
2009-05-20,9,191
2009-05-20,10,2082
2009-05-20,11,2860
2009-05-20,12,2781
2009-05-20,13,3113
2009-05-20,14,3362
2009-05-20,15,3757
2009-05-20,16,4030
2009-05-20,17,4036
2009-05-20,18,3189
2009-05-20,19,3477
2009-05-20,20,68
2009-05-20,23,1
2009-05-21,7,18
2009-05-21,8,120
2009-05-21,9,23
2009-05-21,10,1879
2009-05-21,11,2423
2009-05-21,12,2474
2009-05-21,13,2567
2009-05-21,14,2634
2009-05-21,15,3087
2009-05-21,16,3137
2009-05-21,17,3300
2009-05-21,18,3002
2009-05-21,19,2910
2009-05-21,20,44
2009-05-21,22,3
2009-05-21,23,5
2009-05-22,6,1
2009-05-22,7,21
2009-05-22,8,56
2009-05-22,9,71
2009-05-22,10,1709
2009-05-22,11,2513
2009-05-22,12,2797
2009-05-22,13,2866
2009-05-22,14,2989
2009-05-22,15,3093
2009-05-22,16,3708
2009-05-22,17,4123
2009-05-22,18,88
2009-05-22,21,1
2009-05-22,23,2
2009-05-23,8,2
2009-05-23,9,17
2009-05-23,10,2057
2009-05-23,11,3019
2009-05-23,12,3010
2009-05-23,13,2864
2009-05-23,14,2879
2009-05-23,15,2810
2009-05-23,16,3257
2009-05-23,17,3400
2009-05-23,18,30
2009-05-23,23,5
2009-05-24,8,9
2009-05-24,9,3
2009-05-24,11,3
2009-05-24,12,1610
2009-05-24,13,2273
2009-05-24,14,2205
2009-05-24,15,2461
2009-05-24,16,2596
2009-05-24,17,342
2009-05-24,18,17
2009-05-25,12,3
2009-05-25,17,5
2009-05-26,7,23
2009-05-26,8,50
2009-05-26,9,61
2009-05-26,10,414
2009-05-26,11,667
2009-05-26,12,751
2009-05-26,13,4241
2009-05-26,14,4172
2009-05-26,15,4555
2009-05-26,16,4892
2009-05-26,17,5411
2009-05-26,18,4551
2009-05-26,19,4372
2009-05-26,20,64
2009-05-27,8,64
2009-05-27,9,107
2009-05-27,10,1955
2009-05-27,11,2595
2009-05-27,12,2847
2009-05-27,13,2835
2009-05-27,14,3244
2009-05-27,15,3317
2009-05-27,16,3765
2009-05-27,17,4249
2009-05-27,18,3743
2009-05-27,19,3502
2009-05-27,20,30
2009-05-27,23,1
2009-05-28,7,2
2009-05-28,8,80
2009-05-28,9,46
2009-05-28,10,2231
2009-05-28,11,2311
2009-05-28,12,2452
2009-05-28,13,2601
2009-05-28,14,2688
2009-05-28,15,2971
2009-05-28,16,3634
2009-05-28,17,3356
2009-05-28,18,3019
2009-05-28,19,2858
2009-05-28,20,43
2009-05-28,22,2
2009-05-29,7,3
2009-05-29,8,56
2009-05-29,9,33
2009-05-29,10,1701
2009-05-29,11,2251
2009-05-29,12,2332
2009-05-29,13,2509
2009-05-29,14,2848
2009-05-29,15,3201
2009-05-29,16,3461
2009-05-29,17,4255
2009-05-29,18,43
2009-05-29,20,1
2009-05-30,8,2
2009-05-30,9,10
2009-05-30,10,2296
2009-05-30,11,3158
2009-05-30,12,2979
2009-05-30,13,3726
2009-05-30,14,3428
2009-05-30,15,3548
2009-05-30,16,3511
2009-05-30,17,3604
2009-05-30,18,21
2009-05-30,22,1
2009-05-30,23,5
2009-05-31,9,1
2009-05-31,10,12
2009-05-31,11,14
2009-05-31,12,1787
2009-05-31,13,2671
2009-05-31,14,2330
2009-05-31,15,2470
2009-05-31,16,3162
2009-05-31,17,396
2009-05-31,18,7
2009-06-01,7,8
2009-06-01,8,45
2009-06-01,9,138
2009-06-01,10,392
2009-06-01,11,630
2009-06-01,12,682
2009-06-01,13,2729
2009-06-01,14,3171
2009-06-01,15,3297
2009-06-01,16,4016
2009-06-01,17,4411
2009-06-01,18,3317
2009-06-01,19,3665
2009-06-01,20,55
2009-06-01,22,7
2009-06-01,23,1
2009-06-02,8,3
2009-06-02,9,185
2009-06-02,10,578
2009-06-02,11,362
2009-06-02,12,662
2009-06-02,13,3041
2009-06-02,14,2923
2009-06-02,15,3668
2009-06-02,16,3516
2009-06-02,17,3979
2009-06-02,18,3332
2009-06-02,19,3265
2009-06-02,20,42
2009-06-02,21,4
2009-06-02,22,2
2009-06-03,8,15
2009-06-03,9,31
2009-06-03,10,2068
2009-06-03,11,2539
2009-06-03,12,2253
2009-06-03,13,2747
2009-06-03,14,2651
2009-06-03,15,3302
2009-06-03,16,3382
2009-06-03,17,3868
2009-06-03,18,3277
2009-06-03,19,3425
2009-06-03,20,61
2009-06-03,21,4
2009-06-03,22,2
2009-06-03,23,1
2009-06-04,7,5
2009-06-04,8,98
2009-06-04,9,123
2009-06-04,10,1954
2009-06-04,11,2544
2009-06-04,12,2381
2009-06-04,13,2489
2009-06-04,14,2379
2009-06-04,15,2812
2009-06-04,16,2922
2009-06-04,17,3091
2009-06-04,18,2626
2009-06-04,19,3032
2009-06-04,20,8
2009-06-04,22,3
2009-06-04,23,2
2009-06-05,8,97
2009-06-05,9,106
2009-06-05,10,1801
2009-06-05,11,2299
2009-06-05,12,2672
2009-06-05,13,3136
2009-06-05,14,2994
2009-06-05,15,3707
2009-06-05,16,4448
2009-06-05,17,5064
2009-06-05,18,86
2009-06-05,20,2
2009-06-05,23,1
2009-06-06,8,5
2009-06-06,9,18
2009-06-06,10,2227
2009-06-06,11,3107
2009-06-06,12,3886
2009-06-06,13,3446
2009-06-06,14,3865
2009-06-06,15,3881
2009-06-06,16,4675
2009-06-06,17,4584
2009-06-06,18,42
2009-06-06,23,3
2009-06-07,9,5
2009-06-07,11,4
2009-06-07,12,1789
2009-06-07,13,2381
2009-06-07,14,2254
2009-06-07,15,2857
2009-06-07,16,3581
2009-06-07,17,490
2009-06-07,18,2
2009-06-08,7,12
2009-06-08,8,106
2009-06-08,9,188
2009-06-08,10,582
2009-06-08,11,470
2009-06-08,12,590
2009-06-08,13,3448
2009-06-08,14,3126
2009-06-08,15,3514
2009-06-08,16,4252
2009-06-08,17,4063
2009-06-08,18,3620
2009-06-08,19,3626
2009-06-08,20,22
2009-06-09,6,2
2009-06-09,7,22
2009-06-09,8,74
2009-06-09,9,112
2009-06-09,10,536
2009-06-09,11,398
2009-06-09,12,611
2009-06-09,13,3242
2009-06-09,14,3328
2009-06-09,15,3494
2009-06-09,16,3715
2009-06-09,17,4036
2009-06-09,18,3312
2009-06-09,19,4215
2009-06-09,20,35
2009-06-10,8,60
2009-06-10,9,190
2009-06-10,10,2071
2009-06-10,11,2721
2009-06-10,12,2434
2009-06-10,13,2905
2009-06-10,14,2634
2009-06-10,15,2846
2009-06-10,16,3727
2009-06-10,17,4149
2009-06-10,18,3279
2009-06-10,19,3476
2009-06-10,20,44
2009-06-11,6,2
2009-06-11,7,9
2009-06-11,8,164
2009-06-11,9,57
2009-06-11,10,1815
2009-06-11,11,2374
2009-06-11,12,2480
2009-06-11,13,2502
2009-06-11,14,2586
2009-06-11,15,3068
2009-06-11,16,3540
2009-06-11,17,3506
2009-06-11,18,2752
2009-06-11,19,2838
2009-06-11,20,48
2009-06-12,8,206
2009-06-12,9,60
2009-06-12,10,1885
2009-06-12,11,2250
2009-06-12,12,2532
2009-06-12,13,2795
2009-06-12,14,2824
2009-06-12,15,3449
2009-06-12,16,3687
2009-06-12,17,4080
2009-06-12,18,83
2009-06-13,9,15
2009-06-13,10,2162
2009-06-13,11,3062
2009-06-13,12,3136
2009-06-13,13,3061
2009-06-13,14,3160
2009-06-13,15,3371
2009-06-13,16,3174
2009-06-13,17,3598
2009-06-13,18,69
2009-06-13,23,2
2009-06-14,10,6
2009-06-14,11,18
2009-06-14,12,1901
2009-06-14,13,2530
2009-06-14,14,2821
2009-06-14,15,2621
2009-06-14,16,3199
2009-06-14,17,360
2009-06-14,18,13
2009-06-15,6,1
2009-06-15,7,30
2009-06-15,8,12
2009-06-15,9,81
2009-06-15,10,514
2009-06-15,11,539
2009-06-15,12,653
2009-06-15,13,3413
2009-06-15,14,3661
2009-06-15,15,3977
2009-06-15,16,4022
2009-06-15,17,4094
2009-06-15,18,3347
2009-06-15,19,3835
2009-06-15,20,19
2009-06-15,23,3
2009-06-16,6,6
2009-06-16,7,28
2009-06-16,8,165
2009-06-16,9,74
2009-06-16,10,327
2009-06-16,11,492
2009-06-16,12,546
2009-06-16,13,3338
2009-06-16,14,3657
2009-06-16,15,4064
2009-06-16,16,4415
2009-06-16,17,4458
2009-06-16,18,3821
2009-06-16,19,3617
2009-06-16,20,38
2009-06-16,22,2
2009-06-16,23,2
2009-06-17,8,113
2009-06-17,9,94
2009-06-17,10,1977
2009-06-17,11,3412
2009-06-17,12,2734
2009-06-17,13,3265
2009-06-17,14,3242
2009-06-17,15,3695
2009-06-17,16,3952
2009-06-17,17,4247
2009-06-17,18,3267
2009-06-17,19,3393
2009-06-17,20,51
2009-06-17,23,1
2009-06-18,8,61
2009-06-18,9,93
2009-06-18,10,1779
2009-06-18,11,3046
2009-06-18,12,2366
2009-06-18,13,2565
2009-06-18,14,2718
2009-06-18,15,3775
2009-06-18,16,3576
2009-06-18,17,3696
2009-06-18,18,3437
2009-06-18,19,2973
2009-06-18,20,10
2009-06-18,23,11
2009-06-19,7,8
2009-06-19,8,35
2009-06-19,9,62
2009-06-19,10,1967
2009-06-19,11,2674
2009-06-19,12,2809
2009-06-19,13,3003
2009-06-19,14,3057
2009-06-19,15,3688
2009-06-19,16,4357
2009-06-19,17,4798
2009-06-19,18,85
2009-06-19,19,1
2009-06-19,21,2
2009-06-19,23,3
2009-06-20,8,4
2009-06-20,9,19
2009-06-20,10,1961
2009-06-20,11,2823
2009-06-20,12,3035
2009-06-20,13,3676
2009-06-20,14,3614
2009-06-20,15,3673
2009-06-20,16,3807
2009-06-20,17,3727
2009-06-20,18,50
2009-06-20,19,3
2009-06-20,20,1
2009-06-20,23,3
2009-06-21,8,19
2009-06-21,9,9
2009-06-21,10,34
2009-06-21,11,9
2009-06-21,12,1868
2009-06-21,13,2535
2009-06-21,14,2518
2009-06-21,15,2726
2009-06-21,16,3495
2009-06-21,17,555
2009-06-21,18,22
2009-06-22,5,3
2009-06-22,8,55
2009-06-22,9,173
2009-06-22,10,378
2009-06-22,11,881
2009-06-22,12,724
2009-06-22,13,4040
2009-06-22,14,4623
2009-06-22,15,4820
2009-06-22,16,4731
2009-06-22,17,4822
2009-06-22,18,3618
2009-06-22,19,3645
2009-06-22,20,71
2009-06-23,5,2
2009-06-23,6,3
2009-06-23,7,14
2009-06-23,8,205
2009-06-23,9,165
2009-06-23,10,523
2009-06-23,11,580
2009-06-23,12,831
2009-06-23,13,4231
2009-06-23,14,4136
2009-06-23,15,4220
2009-06-23,16,4249
2009-06-23,17,4302
2009-06-23,18,3488
2009-06-23,19,3597
2009-06-23,20,34
2009-06-24,8,70
2009-06-24,9,90
2009-06-24,10,2219
2009-06-24,11,3532
2009-06-24,12,3308
2009-06-24,13,3625
2009-06-24,14,3923
2009-06-24,15,3936
2009-06-24,16,3546
2009-06-24,17,4334
2009-06-24,18,3207
2009-06-24,19,3097
2009-06-24,20,65
2009-06-25,7,3
2009-06-25,8,140
2009-06-25,9,163
2009-06-25,10,2093
2009-06-25,11,2936
2009-06-25,12,3048
2009-06-25,13,3038
2009-06-25,14,3362
2009-06-25,15,3511
2009-06-25,16,3666
2009-06-25,17,3522
2009-06-25,18,2971
2009-06-25,19,3163
2009-06-25,20,63
2009-06-25,22,2
2009-06-26,7,5
2009-06-26,8,66
2009-06-26,9,97
2009-06-26,10,1938
2009-06-26,11,2736
2009-06-26,12,2666
2009-06-26,13,2966
2009-06-26,14,3499
2009-06-26,15,3530
2009-06-26,16,3584
2009-06-26,17,4222
2009-06-26,18,76
2009-06-27,9,36
2009-06-27,10,2071
2009-06-27,11,2597
2009-06-27,12,2811
2009-06-27,13,3214
2009-06-27,14,3130
2009-06-27,15,3064
2009-06-27,16,3041
2009-06-27,17,3556
2009-06-27,18,27
2009-06-27,20,5
2009-06-27,23,6
2009-06-28,9,2
2009-06-28,10,3
2009-06-28,11,14
2009-06-28,12,1669
2009-06-28,13,1921
2009-06-28,14,2352
2009-06-28,15,2754
2009-06-28,16,3100
2009-06-28,17,389
2009-06-28,18,2
2009-06-29,8,16
2009-06-29,9,73
2009-06-29,10,507
2009-06-29,11,490
2009-06-29,12,666
2009-06-29,13,4088
2009-06-29,14,3832
2009-06-29,15,4271
2009-06-29,16,4078
2009-06-29,17,4477
2009-06-29,18,3598
2009-06-29,19,3700
2009-06-29,20,102
2009-06-29,21,1
2009-06-29,23,1
2009-06-30,4,3
2009-06-30,8,32
2009-06-30,9,76
2009-06-30,10,386
2009-06-30,11,477
2009-06-30,12,714
2009-06-30,13,3844
2009-06-30,14,3875
2009-06-30,15,4157
